Book_ID,Rating_1_Star,Rating_2_Star,Rating_3_Star,Rating_4_Star,Rating_5_Star
3132,1603,2763,8903,17634,21776
3133,537,1424,6993,10851,16935
3134,625,1236,4110,6470,16658
3135,569,1980,10002,15023,17715
3136,881,1839,6334,12067,15345
3137,497,1306,6927,14195,9991
3138,434,1236,5699,12861,12319
3139,2969,4636,9960,12565,11539
3140,485,1268,4318,10720,13407
3141,199,813,6351,12394,10063
3142,158,392,2732,13092,37786
3143,366,812,5365,9892,12950
3144,439,1419,5658,11411,14041
3145,417,1345,6805,14926,23350
3146,1590,4430,12549,17361,13424
3147,402,1364,5345,11259,14540
3148,273,1201,5556,12997,13545
3149,678,1186,4142,9897,20497
3150,93,680,5383,14098,13655
3151,1096,4324,11512,10723,4701
3152,1459,1734,4277,7941,10839
3153,527,1430,6451,11744,13137
3154,2075,4281,8683,7697,4615
3155,785,2421,9087,12713,9993
3156,632,2522,9543,12851,8144
3157,1163,2513,7408,10523,12029
3158,488,1746,6807,14388,10402
3159,276,1338,8343,12574,12649
3160,1332,2612,8420,10799,6141
3161,1207,3272,10126,9864,5707
3162,540,1821,8374,15903,10867
3163,1015,2419,8872,14647,22720
3164,157,699,5099,11538,14258
3165,1831,2802,7349,11509,18943
3166,259,480,2170,4863,19199
3167,1503,3688,10301,11216,5652
3168,1922,5882,15489,15445,7267
3169,544,1624,7871,14209,7162
3170,627,1025,4534,10905,12584
3171,1521,5439,14688,15408,13860
3172,1742,2648,5440,6147,9146
3173,1205,4038,10776,9245,5713
3174,689,2570,10318,10812,15680
3175,317,233,978,3686,28210
3176,306,1505,8546,14053,14920
3177,197,847,6057,14641,11740
3178,192,905,5289,13528,15004
3179,418,1114,5147,7577,16676
3180,107,503,5871,15465,12530
3181,1463,2108,8229,14840,14633
3182,244,484,2292,7087,16844
3183,1282,3848,10460,9939,7631
3184,763,2803,10719,11586,6860
3185,1090,2274,5478,6803,12686
3186,906,2002,6948,10569,11770
3187,349,1485,7565,12460,11292
3188,1267,1873,4402,8354,13145
3189,2613,5117,11246,10281,15341
3190,391,1656,7474,12371,10067
3191,384,1377,6449,13369,13465
3192,225,448,2965,7561,15171
3193,214,965,7197,13926,10152
3194,168,562,4024,13395,15511
3195,271,1324,7454,15682,13533
3196,1309,3631,8810,9886,4561
3197,1017,2697,10157,18429,15899
3198,431,1125,5651,13899,17063
3199,405,1850,9334,13675,7269
3200,620,1971,8531,12698,7865
3201,924,1480,4968,7426,15710
3202,703,1287,5510,13357,22385
3203,345,1027,6083,9146,15401
3204,672,2412,10944,11224,11111
3205,1014,1960,6021,9680,9446
3206,431,1511,7688,13308,15654
3207,515,1018,5011,12750,13820
3208,168,579,3800,11337,12017
3209,69,515,5726,15346,15673
3210,1191,2000,5810,8269,11206
3211,269,1232,8092,14830,10511
3212,524,1962,8622,13039,6485
3213,1096,2464,7113,12851,13922
3214,997,2281,5852,10667,10892
3215,1048,1889,6465,8899,7545
3216,896,2005,8726,13385,15742
3217,92,409,3952,10355,13185
3218,1008,2554,9200,15157,12902
3219,561,1362,5927,12525,18507
3220,1578,1983,5830,7217,8684
3221,610,1328,4507,9431,14943
3222,824,2933,10941,12748,7697
3223,402,1203,6014,10711,13672
3224,1263,2984,8478,11175,7433
3225,79,257,3214,9999,14987
3226,452,1381,7418,13655,20664
3227,637,2363,8743,13049,8296
3228,1417,3844,9236,9741,9110
3229,1212,4338,12047,10766,3913
3230,193,900,6612,16441,22126
3231,723,1036,3585,7808,12810
3232,1253,2891,9233,14556,13043
3233,357,1700,9398,14260,6900
3234,1528,1858,7192,13765,10703
3235,1306,2001,6222,8246,7770
3236,446,1547,8457,14841,20662
3237,366,848,5028,13864,17249
3238,248,717,3541,11853,13203
3239,636,2476,9661,14456,15092
3240,738,3019,10610,11690,8793
3241,42,249,2519,12186,18236
3242,268,912,4970,11489,13256
3243,886,3434,13182,12528,4800
3244,274,742,4748,10263,15376
3245,926,1573,7378,21499,28951
3246,552,1305,6441,13142,13165
3247,1634,2907,7663,12796,16708
3248,509,1094,5136,8915,18775
3249,354,802,4436,11061,16148
3250,345,1130,6203,12914,14484
3251,395,1377,6940,11977,13698
3252,556,2293,10352,12602,7239
3253,776,1548,6713,10631,17229
3254,444,1672,8821,14984,12132
3255,235,911,6262,13361,10965
3256,348,1322,7112,12163,9598
3257,278,1082,6907,14410,10192
3258,220,534,2417,7287,19184
3259,99,1071,8913,16295,13682
3260,2423,3066,7293,11463,10699
3261,808,1521,6207,9707,9430
3262,218,1584,9242,14677,12564
3263,722,2069,7434,8845,16200
3264,1448,4106,10490,11312,9468
3265,414,1577,7180,10989,14958
3266,101,629,6789,16322,10854
3267,339,1212,6151,12376,11351
3268,1650,2028,6742,11747,12980
3269,301,1344,6990,12285,14653
3270,337,1003,4606,11089,17493
3271,241,1023,5502,12415,11025
3272,524,1357,7382,15083,13473
3273,924,3567,11497,10720,4544
3274,947,2601,8146,10281,9326
3275,710,3117,10676,10715,10227
3276,590,1272,5541,9608,16735
3277,260,1483,8607,13833,8357
3278,100,529,5338,18677,23447
3279,722,2448,8503,12543,9513
3280,435,1304,8243,17946,11181
3281,495,924,4289,9112,13226
3282,220,805,5573,14153,23707
3283,1854,3928,8195,7031,5198
3284,612,1893,8852,19987,23377
3285,340,991,4894,10929,10235
3286,263,920,5687,12903,11435
3287,1222,2115,6149,10046,12792
3288,2206,3965,9427,11652,14355
3289,708,1832,8859,13505,14279
3290,286,1397,8997,13160,9946
3291,453,826,4007,8786,16638
3292,146,901,5572,10813,12440
3293,256,1173,8187,14689,9128
3294,83,291,2165,9153,24306
3295,91,370,3255,10821,21420
3296,635,1773,7445,13195,10184
3297,728,1397,6720,9011,14942
3298,351,908,3909,7596,13210
3299,432,1860,7434,13453,11047
3300,468,1716,8131,11470,5822
3301,247,1093,6408,13869,12551
3302,879,1766,6820,10568,11952
3303,804,1464,5135,13126,24545
3304,925,3208,9091,11187,11090
3305,166,961,7228,17387,22445
3306,1635,3782,8475,7285,4651
3307,221,772,5451,11560,14594
3308,1159,2863,9247,14666,16879
3309,1031,2795,8773,11868,5932
3310,425,1034,5514,9840,10601
3311,191,897,6460,13955,18213
3312,1117,1773,6282,9228,12342
3313,1167,4361,11875,10330,4764
3314,259,1257,5842,11198,6764
3315,551,1329,4542,10860,16609
3316,430,1287,6330,11468,12657
3317,338,1112,4872,10296,15950
3318,1149,1207,4525,9990,13152
3319,1732,3484,10561,17245,19412
3320,542,1154,4852,7897,12518
3321,299,914,4915,11772,20490
3322,328,1377,6459,12814,8234
3323,3391,3415,6696,10865,18131
3324,968,3435,10188,12337,6428
3325,361,1244,4854,8388,8776
3326,515,1886,8907,13279,6617
3327,804,2142,7466,11008,12866
3328,114,656,6159,15084,13620
3329,1403,3875,9883,12564,7169
3330,519,1537,6882,14945,18864
3331,1005,1493,6261,12852,13756
3332,1618,1993,8194,18951,24327
3333,1149,1948,8019,15742,21258
3334,2243,3330,5954,6007,7066
3335,625,2199,9030,13345,9273
3336,381,1805,8904,12817,7348
3337,363,1331,5848,14677,24236
3338,296,1121,6340,13941,7918
3339,1998,4123,9041,7953,6653
3340,1027,2577,9880,15787,14420
3341,878,2704,8143,10586,6557
3342,1175,1920,5133,8570,13905
3343,405,909,4725,9799,12509
3344,230,560,3393,9793,13402
3345,397,1577,8640,15590,7013
3346,273,851,3971,9818,17536
3347,650,3871,15760,14436,10544
3348,1108,2153,7443,13085,16751
3349,271,1231,7525,16207,22702
3350,851,2375,8406,10891,9120
3351,605,3105,11178,12264,4409
3352,424,1017,4770,11237,17235
3353,904,2391,9694,13440,9245
3354,670,1777,8936,13704,14150
3355,303,749,4608,14200,14576
3356,219,1083,6296,14518,14534
3357,190,510,4518,16137,26986
3358,250,1360,6570,10522,8879
3359,183,765,5530,10300,11992
3360,455,1769,9383,17518,9972
3361,134,718,6169,15071,10930
3362,352,1208,5846,12327,11534
3363,122,472,3994,11317,12869
3364,493,1344,6340,11302,15603
3365,308,568,2593,8231,17567
3366,545,1488,6040,9472,17245
3367,246,805,4257,11856,12105
3368,786,2213,7983,10272,6867
3369,823,3436,11000,11390,10437
3370,110,555,4914,13914,15070
3371,263,803,4126,8593,12542
3372,995,3564,11558,14631,6359
3373,664,1843,6426,11624,11084
3374,217,724,4070,11088,14239
3375,418,1391,6840,12582,12473
3376,1001,1271,4485,9462,11032
3377,1588,3491,8083,8250,12722
3378,1092,3139,9215,9979,10109
3379,726,866,3377,9063,14391
3380,878,1955,6508,13125,14145
3381,265,771,4660,12864,11123
3382,223,371,1791,7720,21903
3383,210,1192,6830,12458,14148
3384,514,1100,4036,8120,12036
3385,259,876,5793,13754,9695
3386,922,2179,6756,8734,8546
3387,268,1046,7136,17054,23920
3388,239,1086,6998,14394,20066
3389,1326,2088,5953,11232,19997
3390,1709,2349,6567,7798,12534
3391,135,901,5503,10612,11788
3392,599,2157,8319,11680,7688
3393,1243,2034,6236,9589,10181
3394,831,2531,8128,10555,10517
3395,831,2186,6907,11005,8530
3396,317,902,4250,10600,13308
3397,1197,2156,5661,6559,13977
3398,173,663,5443,14082,10053
3399,987,1689,4576,9097,15348
3400,365,989,4738,8078,17592
3401,1399,3806,10312,12696,15029
3402,264,1299,7368,12519,9164
3403,950,2768,8423,11440,6785
3404,428,1437,6910,10752,10713
3405,658,3789,13177,12795,11204
3406,907,2409,8207,10557,8122
3407,195,1144,8134,14178,11741
3408,542,2123,8339,12576,9321
3409,222,910,4563,10773,12172
3410,1465,1671,4259,7325,14221
3411,259,819,4568,10893,13396
3412,1366,2415,9302,17940,18893
3413,480,1392,6363,12021,10473
3414,195,892,7187,18393,15239
3415,735,2281,8038,10549,8122
3416,356,1017,6245,17944,26310
3417,530,1373,6839,16375,22778
3418,407,824,4719,12286,9286
3419,161,797,5075,11667,13690
3420,191,1265,7339,13168,13717
3421,384,1126,4953,9000,15200
3422,263,1084,6543,15046,8985
3423,206,1198,6943,11230,7786
3424,77,328,2288,10202,17108
3425,316,832,4345,9662,14377
3426,258,998,5725,12671,20424
3427,153,701,5559,13504,10790
3428,676,1731,6389,8142,5616
3429,424,1122,5515,7386,18988
3430,202,1218,7205,12169,7006
3431,366,1204,6245,12257,11903
3432,596,1402,6003,10502,10479
3433,829,2096,7678,11116,8649
3434,290,719,3553,9455,16886
3435,640,1498,6646,12345,9108
3436,202,820,5674,12708,9487
3437,140,885,6171,15104,17004
3438,395,931,4678,9521,13805
3439,872,2601,8365,14183,16596
3440,5670,8233,9978,5312,1990
3441,770,2727,9256,12476,6968
3442,850,2688,8639,9692,6830
3443,482,1293,5438,12221,10556
3444,249,650,3261,10372,26097
3445,1183,4083,10453,9658,5264
3446,625,1401,6212,9588,8567
3447,306,889,3984,10064,15151
3448,1570,2750,6745,12439,19723
3449,692,1128,6442,13845,10384
3450,633,2295,8049,12301,5926
3451,298,1446,5717,10005,7811
3452,277,997,6966,12885,14277
3453,247,617,3888,12880,18077
3454,468,1500,7373,10704,9524
3455,546,1578,7953,12349,14089
3456,301,1274,6167,12790,8807
3457,645,2177,8843,9402,6365
3458,667,2258,8151,10858,8329
3459,271,1558,7388,9129,6722
3460,547,1573,6686,10958,7699
3461,253,780,4949,13535,23111
3462,1234,1327,5548,10905,8973
3463,139,897,6278,11926,9894
3464,994,3304,9351,8093,5542
3465,360,986,4330,5656,16136
3466,421,1170,5095,12521,21546
3467,245,1364,6433,11227,13831
3468,764,1566,5362,10826,14744
3469,788,3111,10181,11733,7206
3470,530,2599,11590,14805,11788
3471,1465,1916,4066,7569,13216
3472,388,968,3819,8116,12853
3473,582,3298,13744,13553,11640
3474,390,967,4230,9143,12729
3475,931,2265,8561,13588,10144
3476,448,929,3616,9230,12833
3477,676,2408,8053,11632,7064
3478,429,1441,6400,11198,8774
3479,613,1780,7711,15321,19100
3480,1019,2095,5747,10436,11692
3481,556,863,3896,8044,11592
3482,352,1629,7539,16432,21399
3483,492,2059,9444,17009,13091
3484,158,549,5101,13619,17973
3485,568,1657,7703,13515,12141
3486,431,1097,4673,8486,16769
3487,651,1466,6950,10385,6803
3488,457,1414,5826,9442,6475
3489,600,1169,6455,13433,10114
3490,201,1290,7373,10818,5801
3491,174,528,3188,10383,13637
3492,616,1137,4654,7736,10827
3493,282,1164,5714,11489,9585
3494,365,734,4544,12323,11309
3495,314,1560,8195,12556,11662
3496,904,1104,4141,8603,14355
3497,327,1049,4856,13051,28697
3498,1901,4171,9739,11320,14523
3499,489,806,4273,10366,10221
3500,770,2576,9745,9171,6061
3501,484,2859,12470,13658,12127
3502,195,908,8494,12974,10130
3503,306,987,4736,11453,13351
3504,733,1788,6577,9696,10849
3505,267,760,3846,10477,11832
3506,1072,2853,9764,14017,14253
3507,846,2550,8641,11367,14060
3508,842,3066,10365,12828,8540
3509,442,888,5483,13652,13265
3510,332,1670,7491,9262,6540
3511,179,698,5972,16372,11689
3512,188,982,7069,14041,12236
3513,2055,4334,9544,9090,6444
3514,530,1316,5871,7924,13633
3515,1059,1556,4959,9273,9355
3516,1272,3440,11358,14053,9956
3517,226,618,3569,9564,19380
3518,120,154,693,3117,25884
3519,545,1241,4803,7085,12929
3520,1154,3319,9003,10657,5078
3521,343,696,3893,9263,10590
3522,206,961,4641,10884,12564
3523,524,1352,5374,12151,21359
3524,710,2525,8669,11047,6747
3525,262,673,2958,7549,16821
3526,628,1220,4138,7801,13894
3527,2004,2842,6265,7401,12329
3528,958,2798,6994,9860,9959
3529,265,1587,7160,9003,6622
3530,591,3578,13074,11805,5667
3531,1351,4068,11525,10738,6564
3532,582,1706,7341,12086,8719
3533,552,1281,5669,12074,13606
3534,589,1188,4439,10259,10546
3535,207,1123,6742,12330,7504
3536,227,799,5498,14278,10101
3537,206,1043,7054,13842,18494
3538,569,1816,7907,16376,17299
3539,266,656,3045,10238,12558
3540,915,1421,4105,6771,15641
3541,512,1631,7713,12636,11421
3542,110,627,6298,14314,12047
3543,251,1536,8519,14401,11420
3544,478,1343,5767,11944,15378
3545,2020,4428,8669,6144,4561
3546,1877,4015,10535,10799,6509
3547,312,756,3486,5370,16600
3548,238,1142,6638,13449,7274
3549,144,361,2718,9582,22661
3550,837,1281,4400,8442,9483
3551,288,802,4210,6044,16673
3552,214,960,6132,13178,19450
3553,321,1209,6211,11862,14795
3554,552,959,4904,12333,23101
3555,335,1055,6072,14936,19734
3556,822,1497,5368,8916,8151
3557,509,1651,7552,12741,10501
3558,751,1148,3489,5445,11947
3559,125,658,4845,13412,9955
3560,175,632,4014,9884,12872
3561,241,747,4406,11897,13877
3562,158,678,5049,14243,21292
3563,430,815,3811,7390,10949
3564,608,1139,5085,10496,9451
3565,945,2595,8311,10678,7949
3566,263,516,3389,11303,18513
3567,326,671,3270,7244,8594
3568,108,515,3233,9509,17065
3569,789,2636,8874,10692,8463
3570,1071,2719,10272,10962,9210
3571,681,1665,8359,12792,8007
3572,841,1692,6443,11280,9305
3573,345,1113,6134,10674,9943
3574,822,1752,6951,10282,6659
3575,465,1926,9047,13797,7995
3576,368,1375,7557,13190,18709
3577,145,673,4477,12359,14774
3578,317,691,3562,7427,14306
3579,759,1449,6323,10418,10132
3580,342,934,4150,9609,10127
3581,272,1107,4474,10341,12129
3582,132,502,3966,11093,11678
3583,546,1087,3742,7584,14467
3584,419,894,4321,10529,16029
3585,197,793,4505,9792,9920
3586,194,696,3918,11010,13649
3587,275,829,4913,8055,17975
3588,272,1045,6685,12772,10687
3589,545,2222,8272,12044,11527
3590,3671,3432,6845,9557,14855
3591,598,2800,10233,15772,15323
3592,616,1658,6136,10447,7161
3593,562,1289,6521,14344,19112
3594,95,556,5795,14709,10050
3595,947,1688,5340,12879,20887
3596,386,971,4616,9545,10553
3597,494,2020,8075,12057,8345
3598,547,1340,6190,9529,7021
3599,486,1153,5288,11131,18006
3600,969,2439,9270,13610,7989
3601,235,691,5583,12541,13077
3602,576,1884,7938,10120,7907
3603,933,2360,9197,15774,12693
3604,671,1886,8152,12330,10345
3605,588,1255,4603,7798,11155
3606,591,2070,7813,9998,6875
3607,584,1291,5870,13084,13132
3608,448,1394,5786,9205,11187
3609,807,1750,5505,7501,10912
3610,1129,2708,9298,14421,11280
3611,1474,5324,13532,11074,3867
3612,110,381,3016,11157,14168
3613,517,1603,5687,8442,8748
3614,560,1317,4788,12909,13048
3615,819,2286,8286,13789,12813
3616,824,3452,11431,12245,7438
3617,732,2560,9538,11085,4251
3618,128,549,4334,12431,18161
3619,267,901,4736,14247,24201
3620,470,847,3829,9949,14002
3621,1971,1772,4236,6585,10751
3622,750,1503,5768,7734,12674
3623,477,480,2151,4630,19872
3624,402,1081,5241,10527,9890
3625,254,933,5776,12901,19602
3626,450,1712,7615,12828,12795
3627,297,1047,5177,7085,14111
3628,177,688,5104,13435,11797
3629,311,1148,5520,11838,12774
3630,484,1371,5582,7594,12207
3631,331,1108,6521,13083,8508
3632,719,1568,6888,11291,9751
3633,306,744,3395,9743,16032
3634,331,967,5627,12714,7791
3635,1308,2351,6542,12693,21361
3636,446,1254,5426,12356,20260
3637,184,1173,7109,12384,10156
3638,669,2246,7428,10210,6123
3639,216,1003,6529,10450,11210
3640,203,186,946,3891,21048
3641,61,584,5820,14039,11032
3642,710,2028,7207,11693,10092
3643,395,1213,6521,12347,7963
3644,1083,2985,8649,11008,6707
3645,320,1065,5332,11300,12538
3646,389,591,2613,5934,15832
3647,520,2117,7426,7837,5006
3648,411,893,3898,7900,10813
3649,752,1697,5683,9246,9610
3650,388,1539,6693,10765,7708
3651,100,243,3313,8990,17172
3652,268,1224,7284,11488,7091
3653,601,2531,9916,13285,9673
3654,80,511,4158,12311,14163
3655,922,2582,9164,11326,10061
3656,879,1732,5262,14328,26986
3657,762,1662,5770,10645,10174
3658,98,414,3212,9250,15035
3659,732,3039,9986,11982,7622
3660,597,1332,5718,10680,16569
3661,99,219,1585,6409,14261
3662,155,853,5448,10580,10342
3663,521,1130,4973,11375,17941
3664,307,1288,6551,13499,14172
3665,184,721,5949,11255,7798
3666,913,2967,10145,10334,7823
3667,1755,3909,10846,14765,15805
3668,534,1464,6213,10670,8351
3669,1480,3697,10229,11950,10408
3670,286,920,5470,12191,9288
3671,1666,1609,4529,7771,8921
3672,116,393,3173,9658,13423
3673,857,2112,8250,9765,6344
3674,347,1952,9255,11516,4909
3675,605,964,4342,8934,9752
3676,756,2537,10586,12275,7991
3677,1071,2318,6468,10610,10228
3678,859,3216,10056,10123,3876
3679,228,898,4922,13522,23002
3680,460,1282,5278,9881,10775
3681,481,2016,6904,10570,11521
3682,405,975,4143,8072,15775
3683,751,2738,8799,10056,6249
3684,119,344,2314,8956,16418
3685,526,2560,10103,11766,8224
3686,926,2017,8414,13961,12782
3687,253,1140,6909,12600,11655
3688,529,1435,5310,9997,9571
3689,401,1647,8173,11134,7221
3690,342,1392,7421,9691,8500
3691,186,977,8450,17485,10499
3692,352,1581,8621,10473,7618
3693,460,1521,8004,12390,7459
3694,337,970,4098,10210,14377
3695,105,564,4272,11550,13156
3696,808,1697,5868,8865,7612
3697,512,1585,5707,8570,10092
3698,511,1632,7286,12808,7113
3699,327,888,4044,7864,12487
3700,135,538,4238,13520,20842
3701,1011,2062,6561,8379,6671
3702,497,1891,7198,13468,16547
3703,226,611,3290,8631,13335
3704,294,1175,6673,13794,14392
3705,165,401,3495,12334,22134
3706,221,775,3876,9773,12923
3707,750,1119,3495,6307,11317
3708,799,1135,4585,11341,13770
3709,316,1145,6160,10705,8726
3710,121,677,6205,15174,17779
3711,1155,1134,4262,10558,15618
3712,740,2184,9763,13869,10783
3713,206,752,3455,8838,13115
3714,224,1496,8209,11858,5696
3715,295,1227,7037,12058,9831
3716,750,1929,6240,9465,12593
3717,445,1942,6950,7537,8775
3718,1596,3750,9051,10973,13841
3719,558,1970,8236,11543,10018
3720,174,1022,6685,12640,15300
3721,613,1256,4956,9069,11246
3722,423,892,3848,7438,14910
3723,438,1812,8559,13396,7716
3724,1049,2062,7466,14769,17663
3725,254,953,5598,12419,17508
3726,1785,1809,4452,5889,7668
3727,979,1795,4803,6131,12861
3728,512,1268,4975,9064,11119
3729,453,901,3910,10021,11116
3730,816,1865,6439,9549,7956
3731,1447,4020,9832,9857,8187
3732,290,1003,5411,12249,9617
3733,532,954,3388,5579,14550
3734,935,1624,4927,8831,12100
3735,551,1256,6201,12330,8836
3736,215,682,4064,10942,10679
3737,451,835,4202,12021,24088
3738,851,1807,6003,9531,10992
3739,1182,1762,4473,6150,13724
3740,1456,2164,6381,12999,18366
3741,600,2405,8214,10664,4450
3742,160,818,5776,11165,9389
3743,126,661,5613,12693,12812
3744,145,617,4334,12218,20225
3745,332,832,5634,12334,17498
3746,503,1602,6820,12702,7576
3747,327,1116,6065,10828,16978
3748,549,1431,6719,15473,17977
3749,647,1208,3910,6128,14602
3750,700,2179,8978,10626,4583
3751,371,1098,6251,12947,7179
3752,367,1425,5939,10145,10126
3753,1298,2534,6613,8700,5328
3754,137,609,5609,13854,10914
3755,369,1552,8886,11265,11076
3756,341,760,3590,7369,12774
3757,909,1343,5262,12585,17412
3758,2323,4989,9990,9063,12169
3759,384,1123,6234,14041,18801
3760,404,1819,8031,10437,7983
3761,2392,5526,9757,6717,3474
3762,740,1975,7461,12189,10874
3763,656,2160,8039,12649,10850
3764,1026,2321,7060,11734,16360
3765,738,1063,3993,6783,11647
3766,863,1877,6655,9653,8705
3767,232,1410,7793,10969,7199
3768,147,942,6865,12193,8364
3769,532,556,3384,16837,32120
3770,855,2358,7433,9173,7485
3771,304,888,5180,11518,16813
3772,1063,2329,6939,10229,12240
3773,572,1931,7485,11710,8397
3774,208,483,2643,5376,12162
3775,1259,2686,7556,7451,5914
3776,956,2633,8240,12347,7667
3777,700,1626,8001,11844,7128
3778,372,1080,5498,9437,10036
