book_id,ISBN13,Publication_Year,Title,Rating_Avg,Rating_Count,Image_URL,Image_Small_URL
681,9780451190760,2014,Love the One You're With,3.7,124812,https://images.gr-assets.com/books/1361466590m/2120652.jpg,https://images.gr-assets.com/books/1361466590s/2120652.jpg
682,9780140449070,1985,"The Silkworm (Cormoran Strike, #2)",4.03,120008,https://images.gr-assets.com/books/1392577290m/18214414.jpg,https://images.gr-assets.com/books/1392577290s/18214414.jpg
683,9780060739490,2011,"The Vampire Lestat (The Vampire Chronicles, #2)",4.05,141299,https://images.gr-assets.com/books/1347515742m/43814.jpg,https://images.gr-assets.com/books/1347515742s/43814.jpg
684,9780060589290,2008,State of Wonder,3.85,124837,https://images.gr-assets.com/books/1454428541m/9118135.jpg,https://images.gr-assets.com/books/1454428541s/9118135.jpg
685,9780316767730,1869,The Silver Linings Playbook,4.0,110939,https://images.gr-assets.com/books/1358277412m/13539044.jpg,https://images.gr-assets.com/books/1358277412s/13539044.jpg
686,9780316109700,2005,Twenty Thousand Leagues Under the Sea,3.86,121112,https://images.gr-assets.com/books/1494979127m/33507.jpg,https://images.gr-assets.com/books/1494979127s/33507.jpg
687,9781416912040,1925,"The Constant Princess (The Plantagenet and Tudor Novels, #6)",3.88,124786,https://images.gr-assets.com/books/1355932704m/16181.jpg,https://images.gr-assets.com/books/1355932704s/16181.jpg
688,9780385335980,2009,Mrs. Dalloway,3.78,136327,https://images.gr-assets.com/books/1479336522m/14942.jpg,https://images.gr-assets.com/books/1479336522s/14942.jpg
689,9780399256770,1998,The Hundred-Year-Old Man Who Climbed Out of the Window and Disappeared,3.81,92275,https://images.gr-assets.com/books/1334848488m/13486632.jpg,https://images.gr-assets.com/books/1334848488s/13486632.jpg
690,9780743482770,1985,Bag of Bones,3.87,131004,https://images.gr-assets.com/books/1365592796m/10589.jpg,https://images.gr-assets.com/books/1365592796s/10589.jpg
691,9780435233080,1984,The Cider House Rules,4.1,124876,https://images.gr-assets.com/books/1327962519m/4687.jpg,https://images.gr-assets.com/books/1327962519s/4687.jpg
692,9780545422900,1994,Around the World in Eighty Days,3.9,117108,https://images.gr-assets.com/books/1308815551m/54479.jpg,https://images.gr-assets.com/books/1308815551s/54479.jpg
693,9780452287590,2003,Walk Two Moons,3.95,129350,https://images.gr-assets.com/books/1389035862m/53496.jpg,https://images.gr-assets.com/books/1389035862s/53496.jpg
694,9781591164420,1953,Eleven Minutes,3.69,102206,https://images.gr-assets.com/books/1358266987m/1430.jpg,https://images.gr-assets.com/books/1358266987s/1430.jpg
695,9781451666180,2005,Nine Stories,4.19,105138,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
696,9780812513740,2007,"Julie and Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen: How One Girl Risked Her Marriage, Her Job, and Her Sanity to Master the Art of Living",3.67,121373,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
697,9781920769210,1996,"Unwind (Unwind, #1)",4.18,143892,https://images.gr-assets.com/books/1297677706m/764347.jpg,https://images.gr-assets.com/books/1297677706s/764347.jpg
698,9780441015890,2013,"Drums of Autumn (Outlander, #4)",4.34,123736,https://images.gr-assets.com/books/1500688941m/10988.jpg,https://images.gr-assets.com/books/1500688941s/10988.jpg
699,9780670032560,1603,"Prodigy (Legend, #2)",4.29,149702,https://images.gr-assets.com/books/1336254717m/13414446.jpg,https://images.gr-assets.com/books/1336254717s/13414446.jpg
700,9780451188460,1949,King Lear,3.89,135448,https://images.gr-assets.com/books/1331563731m/12938.jpg,https://images.gr-assets.com/books/1331563731s/12938.jpg
701,9780375408270,2007,Death of a Salesman,3.49,132061,https://images.gr-assets.com/books/1469024140m/12898.jpg,https://images.gr-assets.com/books/1469024140s/12898.jpg
702,9780805047900,2012,The Choice,3.99,93479,https://images.gr-assets.com/books/1385739133m/531350.jpg,https://images.gr-assets.com/books/1385739133s/531350.jpg
703,9780553283690,1929,The Hunger Games: Official Illustrated Movie Companion,4.51,119915,https://images.gr-assets.com/books/1363678804m/11742691.jpg,https://images.gr-assets.com/books/1363678804s/11742691.jpg
704,9780142000690,2005,The Sound and the Fury,3.86,124665,https://images.gr-assets.com/books/1433089995m/10975.jpg,https://images.gr-assets.com/books/1433089995s/10975.jpg
705,9780061007220,2002,A New Earth: Awakening to Your Life's Purpose,4.02,106211,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
706,9780316125580,2013,"Bleach, Volume 01",4.21,120004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
707,9780679764020,1992,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",4.17,118910,https://images.gr-assets.com/books/1409522492m/17571564.jpg,https://images.gr-assets.com/books/1409522492s/17571564.jpg
708,9780440174650,2003,"The Shadow Rising (Wheel of Time, #4)",4.21,122524,https://images.gr-assets.com/books/1470841890m/9539.jpg,https://images.gr-assets.com/books/1470841890s/9539.jpg
709,9780930289450,2008,Shantaram,4.26,95213,https://images.gr-assets.com/books/1333482282m/33600.jpg,https://images.gr-assets.com/books/1333482282s/33600.jpg
710,9780679732760,1991,"From Dead to Worse (Sookie Stackhouse, #8)",4.01,151095,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
711,9780374105240,1997,"The Waste Lands (The Dark Tower, #3)",4.24,117483,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
712,9780689862200,1995,"The Bone Collector (Lincoln Rhyme, #1)",4.18,120541,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
713,9780751514630,1967,The Reader,3.73,119911,https://images.gr-assets.com/books/1327936339m/101299.jpg,https://images.gr-assets.com/books/1327936339s/101299.jpg
714,9780060529960,1989,"Brown Bear, Brown Bear, What Do You See?",4.19,125668,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
715,9780143035470,1947,"Hyperion (Hyperion Cantos, #1)",4.21,122225,https://images.gr-assets.com/books/1405546838m/77566.jpg,https://images.gr-assets.com/books/1405546838s/77566.jpg
716,9780380813810,1971,The Pearl,3.41,133264,https://images.gr-assets.com/books/1437234939m/5308.jpg,https://images.gr-assets.com/books/1437234939s/5308.jpg
717,9781577314810,2009,The Exorcist,4.14,124467,https://images.gr-assets.com/books/1375168676m/179780.jpg,https://images.gr-assets.com/books/1375168676s/179780.jpg
718,9780399159020,1994,"The Short Second Life of Bree Tanner: An Eclipse Novella (Twilight, #3.5)",3.51,145874,https://images.gr-assets.com/books/1274335680m/7937462.jpg,https://images.gr-assets.com/books/1274335680s/7937462.jpg
719,9780553804680,1976,Snow Falling on Cedars,3.8,131945,https://images.gr-assets.com/books/1479863528m/77142.jpg,https://images.gr-assets.com/books/1479863528s/77142.jpg
720,9780064471830,1988,Roots: The Saga of an American Family,4.42,118951,https://images.gr-assets.com/books/1329398936m/546018.jpg,https://images.gr-assets.com/books/1329398936s/546018.jpg
721,9780441017160,1952,Batman: The Killing Joke,4.36,113855,https://images.gr-assets.com/books/1346331835m/96358.jpg,https://images.gr-assets.com/books/1346331835s/96358.jpg
722,9781439102760,2007,Invisible Man,3.84,123073,https://images.gr-assets.com/books/1352854247m/16981.jpg,https://images.gr-assets.com/books/1352854247s/16981.jpg
723,9781620610080,1971,A Long Way Gone: Memoirs of a Boy Soldier,4.14,116260,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
724,9780345418910,1982,"Mrs. Frisby and the Rats of NIMH (Rats of NIMH, #1)",4.13,135978,https://images.gr-assets.com/books/1351191064m/9822.jpg,https://images.gr-assets.com/books/1351191064s/9822.jpg
725,9781619630630,1953,Different Seasons,4.34,105961,https://images.gr-assets.com/books/1329662611m/39662.jpg,https://images.gr-assets.com/books/1329662611s/39662.jpg
726,9781932664090,1998,"The Little House Collection (Little House, #1-9)",4.33,124320,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
727,9781416586290,2012,The Girls' Guide to Hunting and Fishing,3.29,113977,https://images.gr-assets.com/books/1309210476m/33926.jpg,https://images.gr-assets.com/books/1309210476s/33926.jpg
728,9780061020680,2002,"Wool Omnibus (Silo, #1)",4.24,81982,https://images.gr-assets.com/books/1349614200m/13453029.jpg,https://images.gr-assets.com/books/1349614200s/13453029.jpg
729,9780373210080,1997,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",4.26,118576,https://images.gr-assets.com/books/1331419009m/28881.jpg,https://images.gr-assets.com/books/1331419009s/28881.jpg
730,9780671683900,2012,The Power of Now: A Guide to Spiritual Enlightenment,4.1,104549,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
731,9780393324820,2006,Let's Pretend This Never Happened: A Mostly True Memoir,3.9,118475,https://images.gr-assets.com/books/1489415716m/12868761.jpg,https://images.gr-assets.com/books/1489415716s/12868761.jpg
732,9781595143170,1995,"The Lies of Locke Lamora (Gentleman Bastard, #1)",4.3,118751,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
733,9780765342410,2009,"Sabriel (Abhorsen,  #1)",4.17,137047,https://images.gr-assets.com/books/1293655399m/518848.jpg,https://images.gr-assets.com/books/1293655399s/518848.jpg
734,9780385342020,2013,"Dead and Gone (Sookie Stackhouse, #9)",4.01,145157,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
735,9780340606510,2011,The Storyteller,4.26,109313,https://images.gr-assets.com/books/1356328634m/15753740.jpg,https://images.gr-assets.com/books/1356328634s/15753740.jpg
736,9780452287070,1982,"Obsidian (Lux, #1)",4.23,164832,https://images.gr-assets.com/books/1328275091m/12578077.jpg,https://images.gr-assets.com/books/1328275091s/12578077.jpg
737,9781416563690,2013,"Life, the Universe and Everything (Hitchhiker's Guide, #3)",4.19,131562,https://images.gr-assets.com/books/1333577589m/8694.jpg,https://images.gr-assets.com/books/1333577589s/8694.jpg
738,9780345350690,2004,"Crown of Midnight (Throne of Glass, #2)",4.49,160485,https://images.gr-assets.com/books/1391580481m/17167166.jpg,https://images.gr-assets.com/books/1391580481s/17167166.jpg
739,9781563892270,2008,"Scott Pilgrim, Volume 1: Scott Pilgrim's Precious Little Life",4.18,126864,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
740,9780345465080,1987,Half Broke Horses,4.05,110597,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
741,9780380731860,2010,"Mort (Death, #1; Discworld, #4)",4.22,128450,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
742,9780553328260,1985,"The Iron King (The Iron Fey, #1)",3.92,158063,https://images.gr-assets.com/books/1327877670m/6644117.jpg,https://images.gr-assets.com/books/1327877670s/6644117.jpg
743,9780198320270,2003,Lonesome Dove,4.47,111498,https://images.gr-assets.com/books/1378573063m/256008.jpg,https://images.gr-assets.com/books/1378573063s/256008.jpg
744,9780307408850,2011,Stiff: The Curious Lives of Human Cadavers,4.05,122502,https://images.gr-assets.com/books/1347656489m/32145.jpg,https://images.gr-assets.com/books/1347656489s/32145.jpg
745,9780140449140,1998,"Bloodlines (Bloodlines, #1)",4.22,140599,https://images.gr-assets.com/books/1297199431m/8709527.jpg,https://images.gr-assets.com/books/1297199431s/8709527.jpg
746,9780743477570,2009,"Ender's Shadow (Ender's Shadow, #1)",4.3,115521,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
747,9780312642980,1982,Twenties Girl,3.82,119105,https://images.gr-assets.com/books/1320544759m/6063187.jpg,https://images.gr-assets.com/books/1320544759s/6063187.jpg
748,9780066211310,1970,Schindler's List,4.34,108338,https://images.gr-assets.com/books/1348163457m/375013.jpg,https://images.gr-assets.com/books/1348163457s/375013.jpg
749,9780714836260,2009,The Bluest Eye,3.99,109944,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
750,9780767905180,1965,"The White Queen (The Plantagenet and Tudor Novels, #2)",3.9,119739,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
751,9780451527880,1989,The Autobiography of Malcolm X,4.29,124805,https://images.gr-assets.com/books/1434682864m/92057.jpg,https://images.gr-assets.com/books/1434682864s/92057.jpg
752,9781400030650,1999,Preludes & Nocturnes (The Sandman #1),4.3,122540,https://images.gr-assets.com/books/1411609637m/23754.jpg,https://images.gr-assets.com/books/1411609637s/23754.jpg
753,9780836220890,2003,Seabiscuit: An American Legend,4.2,111497,https://images.gr-assets.com/books/1171644213m/110737.jpg,https://images.gr-assets.com/books/1171644213s/110737.jpg
754,9780543898080,1599,The Complete Sherlock Holmes,4.5,109754,https://images.gr-assets.com/books/1465539139m/188572.jpg,https://images.gr-assets.com/books/1465539139s/188572.jpg
755,9780425144370,1593,The Republic,3.9,110274,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
756,9780060513090,2014,The Taming of the Shrew,3.81,126318,https://images.gr-assets.com/books/1327935253m/47021.jpg,https://images.gr-assets.com/books/1327935253s/47021.jpg
757,9780061992700,2010,"Cress (The Lunar Chronicles, #3)",4.46,162069,https://images.gr-assets.com/books/1470057005m/13206828.jpg,https://images.gr-assets.com/books/1470057005s/13206828.jpg
758,9782020336470,1997,Just Kids,4.14,106542,https://images.gr-assets.com/books/1259762407m/341879.jpg,https://images.gr-assets.com/books/1259762407s/341879.jpg
759,9781878424500,1831,Jemima J,3.62,101436,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
760,9780743296430,1996,The Hunchback of Notre-Dame,3.97,119851,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
761,9780394709310,1987,A Fine Balance,4.34,99252,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
762,9780744583270,2006,Calvin and Hobbes,4.61,117788,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
763,9781476727650,1899,"Specials (Uglies, #3)",3.77,139168,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
764,9780140285670,2009,The Awakening,3.63,125474,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
765,9781434768510,2006,"Hunted (House of Night, #5)",3.93,138103,https://images.gr-assets.com/books/1438042897m/4134071.jpg,https://images.gr-assets.com/books/1438042897s/4134071.jpg
766,9780007173690,1989,For One More Day,4.09,102193,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
